level,title,type,description,source_id,community,degree,human_readable_id,id,size,graph_embedding,entity_type,top_level_node_id,x,y
2,CHRISTMAS CAROL,EVENT,"A Christmas carol is a song traditionally sung during the Christmas season. In the context of the story involving Scrooge, a boy sang a Christmas carol at Scrooge's door, and it was also sung by a singer at Scrooge's keyhole.","30833fc310ef3fbce4288ad1e15e9193,6241708a162f42e9a6df0486b17dfc40",40,1,67,015e7b58d1a14b44beab3bbc9f912c18,1,,,015e7b58d1a14b44beab3bbc9f912c18,0,0
2,GREATCOAT,ORGANIZATION,"The greatcoat is a piece of clothing that Scrooge wears, symbolizing his stern and cold personality",6241708a162f42e9a6df0486b17dfc40,40,1,68,26f88ab3e2e04c33a459ad6270ade565,1,,,26f88ab3e2e04c33a459ad6270ade565,0,0
2,BANKER'S BOOK,ORGANIZATION,The banker's book is a book that Scrooge reads to pass the time,6241708a162f42e9a6df0486b17dfc40,40,1,69,babe97e1d9784cffa1c85abc1e588126,1,,,babe97e1d9784cffa1c85abc1e588126,0,0
2,ALDERMEN,PERSON,"Aldermen are officials in the City of London, mentioned in comparison to Scrooge's lack of fancy",6241708a162f42e9a6df0486b17dfc40,40,1,70,1033a18c45aa4584b2aef6ab96890351,1,,,1033a18c45aa4584b2aef6ab96890351,0,0
2,LIVERY,PERSON,"Livery are members of the City of London, mentioned in comparison to Scrooge's lack of fancy",6241708a162f42e9a6df0486b17dfc40,40,1,71,c9b8ce91fc2945b4907fe35519339cac,1,,,c9b8ce91fc2945b4907fe35519339cac,0,0
2,CORN HILL,,,6241708a162f42e9a6df0486b17dfc40,40,1,72,fa3c4204421c48609e52c8de2da4c654,1,,,fa3c4204421c48609e52c8de2da4c654,0,0
2,DUTCH MERCHANT,PERSON,The Dutch merchant is the person who built the old fireplace in Scrooge's house,a5a36092f82dc70e6af7cc096f793c31,,0,73,53af055f068244d0ac861b2e89376495,0,,,53af055f068244d0ac861b2e89376495,0,0
2,PHARAOH'S DAUGHTER,PERSON,Pharaoh's daughter is a biblical figure depicted on the Dutch tiles in Scrooge's fireplace,a5a36092f82dc70e6af7cc096f793c31,,0,74,c03ab3ce8cb74ad2a03b94723bfab3c7,0,,,c03ab3ce8cb74ad2a03b94723bfab3c7,0,0
2,QUEEN OF SHEBA,PERSON,Queen of Sheba is a biblical figure depicted on the Dutch tiles in Scrooge's fireplace,a5a36092f82dc70e6af7cc096f793c31,,0,75,ed6d2eee9d7b4f5db466b1f6404d31cc,0,,,ed6d2eee9d7b4f5db466b1f6404d31cc,0,0
2,ABRAHAM,PERSON,Abraham is a biblical figure depicted on the Dutch tiles in Scrooge's fireplace,a5a36092f82dc70e6af7cc096f793c31,,0,76,fc01e9baa80e417c9206f941bb279407,0,,,fc01e9baa80e417c9206f941bb279407,0,0
2,BELSHAZZAR,PERSON,Belshazzar is a biblical figure depicted on the Dutch tiles in Scrooge's fireplace,a5a36092f82dc70e6af7cc096f793c31,,0,77,56d0e5ebe79e4814bd1463cf6ca21394,0,,,56d0e5ebe79e4814bd1463cf6ca21394,0,0
2,ANGELIC MESSENGER,PERSON,Angelic messengers are biblical figures depicted on the Dutch tiles in Scrooge's fireplace,a5a36092f82dc70e6af7cc096f793c31,,0,78,7c49f2710e8b4d3b8dc9310834406ea5,0,,,7c49f2710e8b4d3b8dc9310834406ea5,0,0
2,APOSTLE,PERSON,Apostles are biblical figures depicted on the Dutch tiles in Scrooge's fireplace,a5a36092f82dc70e6af7cc096f793c31,,0,79,c6d1e4f56c2843e89cf0b91c10bb6de2,0,,,c6d1e4f56c2843e89cf0b91c10bb6de2,0,0
2,WINE-MERCHANT'S CELLAR,GEO,The wine-merchant's cellar is a location in Scrooge's house where he hears strange noises,a5a36092f82dc70e6af7cc096f793c31,40,1,80,0adb2d9941f34ef7b2f7743cc6225844,1,,,0adb2d9941f34ef7b2f7743cc6225844,0,0
2,JACOB MARLEY,PERSON,"Jacob Marley is a ghostly apparition who was once the business partner of Ebenezer Scrooge. Now deceased, Marley is condemned to wander the earth. His memory haunts Scrooge, vividly reminding him of his past. Marley plays a crucial role in the story by predicting the arrival of the Phantom and warning Scrooge of the impending visits from other spirits.","45b24611b322e5db19f24f40131624e6,a5a36092f82dc70e6af7cc096f793c31,a83e26f5f58a85755eed5289ff000057,ae4387f9ec8ef5335c4fbf6fd3f7d9b4,b9bf87a171faa989022625f59a0d6cab,c71d3978e7161b729eb972b930f85473,e1c29aeda4d9b63f6e9026ca40c75eef",,4,81,6b02373137fd438ba96af28f735cdbdb,4,,,6b02373137fd438ba96af28f735cdbdb,0,0
2,GHOST,PERSON,"GHOST is a supernatural being that interacts with Scrooge, guiding him through various scenes from his past, present, and future to prompt reflection on his life and actions. This spirit shows Scrooge visions of his memories and potential future, including the fate of Tiny Tim, to teach him valuable lessons and warn him about his own fate. Described as a strange figure resembling both a child and an old man, the Ghost's appearances cause Scrooge to question his senses and reality. Through these supernatural visits, the Ghost aims to make Scrooge aware of the impact of his actions and encourage him to change his ways.","166b41d31c21bdff77c782c019c33814,30833fc310ef3fbce4288ad1e15e9193,31162003185eeb0ce0f4b4f2031e01c7,40faadc22320d6ac6e106fb8d904394c,45b24611b322e5db19f24f40131624e6,49d69adfdaf6f3f17e1e03fc4c6f561f,83efb547e8ff9bcf56847063451bcf45,913ae1c38936586e72223ab050f55270,94a3a88e86bbbaa5704fa5cbcc1dd498,a5542daff1f84544382712afa48d5013,a83e26f5f58a85755eed5289ff000057,ae4387f9ec8ef5335c4fbf6fd3f7d9b4,bfd1f26b372f645db46a2f726cc2145a,c5d03b00e276c74a61703fc395d9986e,d4e73f42abc059b1a9108741c4d88216",,11,82,36a4fcd8efc144e6b8af9a1c7ab8b2ce,11,,,36a4fcd8efc144e6b8af9a1c7ab8b2ce,0,0
2,THE GHOST,PERSON,"The Ghost is the spirit of Jacob Marley, who is visiting Scrooge to warn him about the consequences of his actionsThe Ghost is the spirit of Jacob Marley, who is visiting Ebenezer Scrooge to warn him about the consequences of his actions",b9bf87a171faa989022625f59a0d6cab,,4,83,fbeef791d19b413a9c93c6608286ab63,4,,PERSON,fbeef791d19b413a9c93c6608286ab63,0,0
2,THE WARD,PERSON,The Ward is mentioned as a figure who would have been justified in indicting the Ghost for a nuisance,b9bf87a171faa989022625f59a0d6cab,,1,84,d2b629c0396f4180a03e16ddf3818589,1,,,d2b629c0396f4180a03e16ddf3818589,0,0
2,JACOB,PERSON,Jacob is Scrooge's old partner whose death is being discussed. He is now a ghost who was once a friend of Scrooge and warns him about the visits from three spirits.,"4148da19c3e2b758b5e76aaf8a87d55f,83efb547e8ff9bcf56847063451bcf45",40,1,85,6102fc6619ed422ebc42588bfa97355d,1,,,6102fc6619ed422ebc42588bfa97355d,0,0
2,THE THREE SPIRITS,EVENT,The three spirits are supernatural entities that will visit Scrooge to show him the consequences of his actions,83efb547e8ff9bcf56847063451bcf45,40,1,86,8d141c0b80f74b79a05eed7fe161fe49,1,,,8d141c0b80f74b79a05eed7fe161fe49,0,0
2,EBENEZER,PERSON,"Ebenezer, also known as Scrooge, is a young man who was formerly an apprentice under Fezziwig. He is now reminiscing about his past. As the main character, he is visited by ghosts, which plays a significant role in his story.","83efb547e8ff9bcf56847063451bcf45,913ae1c38936586e72223ab050f55270",,3,87,e22d1d1cd8d14f12b81828d940f40d70,3,,,e22d1d1cd8d14f12b81828d940f40d70,0,0
2,PHANTOMS,PERSON,"Phantoms are supernatural entities wandering in the air, wearing chains like Marley's Ghost",83efb547e8ff9bcf56847063451bcf45,,3,88,9ab48505fb1b487babd0d1f6d3a3f980,3,,,9ab48505fb1b487babd0d1f6d3a3f980,0,0
2,NEIGHBOURING CHURCH,ORGANIZATION,The neighbouring church is a place of worship whose chimes Scrooge hears,83efb547e8ff9bcf56847063451bcf45,40,1,89,148fffeb994541b2b4b6dcefda7001a8,1,,,148fffeb994541b2b4b6dcefda7001a8,0,0
2,INFANT,PERSON,The infant is a wretched child seen by a ghost who is unable to assist it,83efb547e8ff9bcf56847063451bcf45,,2,90,89c08e793298442686292454a1abff31,2,,,89c08e793298442686292454a1abff31,0,0
2,WRETCHED WOMAN,PERSON,The wretched woman is seen by a ghost who is unable to assist her and her infant,83efb547e8ff9bcf56847063451bcf45,,2,91,0467928aa65e4a4fba62bdb1467e3a54,2,,,0467928aa65e4a4fba62bdb1467e3a54,0,0
2,BED,EVENT,"The bed is where the dead man's body is placed. Additionally, it is the setting for the event where Scrooge wakes up and is unable to distinguish the window from the walls.","5e7ec9ebf31abc571127892d260fbe42,bfd1f26b372f645db46a2f726cc2145a",,5,92,43c3390303c6476cb65f584e37c3e81c,5,,,43c3390303c6476cb65f584e37c3e81c,0,0
2,WINDOW,EVENT,The event of Scrooge groping his way to the window and rubbing the frost off to see outside,bfd1f26b372f645db46a2f726cc2145a,40,1,93,fa14b16c17e3417dba5a4b473ea5b18d,1,,,fa14b16c17e3417dba5a4b473ea5b18d,0,0
2,VISITATION,EVENT,"The event Marley’s Ghost warned Scrooge about, which would occur when the bell tolled one",bfd1f26b372f645db46a2f726cc2145a,40,1,94,7cc3356d38de4328a51a5cbcb187dac3,1,,,7cc3356d38de4328a51a5cbcb187dac3,0,0
2,DRESSING-GOWN,EVENT,The event of Scrooge using his dressing-gown sleeve to rub the frost off the window,bfd1f26b372f645db46a2f726cc2145a,40,1,95,bef16fb5fd7344cca5e295b13ef3e0cd,1,,,bef16fb5fd7344cca5e295b13ef3e0cd,0,0
2,HOLLY,EVENT,"HOLLY is a type of plant with crisp leaves that is part of the decorations in Scrooge's room. Additionally, it is notable for being held by the Ghost, who carries a branch of fresh green holly in its hand.","166b41d31c21bdff77c782c019c33814,bfd1f26b372f645db46a2f726cc2145a",,2,96,bb9e01bc171d4326a29afda59ece8d17,2,,,bb9e01bc171d4326a29afda59ece8d17,0,0
2,SUMMER FLOWERS,EVENT,The event of the Ghost's dress being trimmed with summer flowers,bfd1f26b372f645db46a2f726cc2145a,,1,97,3c063eea52e94164b70c99431ea30bae,1,,,3c063eea52e94164b70c99431ea30bae,0,0
2,LIGHT,EVENT,The event of a bright clear jet of light springing from the crown of the Ghost's head,bfd1f26b372f645db46a2f726cc2145a,,1,98,252cc8452bfc4c2aa58cab68d8b61879,1,,,252cc8452bfc4c2aa58cab68d8b61879,0,0
2,CHRISTMAS PAST,EVENT,Christmas Past refers to the time period in Scrooge's life that the Ghost of Christmas Past is showing him,049179e7a263fe875bc7d96cb467d2df,40,1,99,7e2c84548fb94ee395ba8588d8f2a006,1,,,7e2c84548fb94ee395ba8588d8f2a006,0,0
2,COUNTRY ROAD,GEO,An open country road with fields on either side where Scrooge and the Ghost of Christmas Past stand,049179e7a263fe875bc7d96cb467d2df,40,1,100,f034618dde7948beb6dab30176d0fc87,1,,,f034618dde7948beb6dab30176d0fc87,0,0
2,RIVER,GEO,A winding river in the market-town that Scrooge recognizes from his past,049179e7a263fe875bc7d96cb467d2df,40,1,101,5c41f96be13e49dba649454297834546,1,,,5c41f96be13e49dba649454297834546,0,0
2,MARKET-TOWN,,,049179e7a263fe875bc7d96cb467d2df,40,1,102,7ea4afbf8a264f29af29950ce98105ba,1,,,7ea4afbf8a264f29af29950ce98105ba,0,0
2,ALI BABA,PERSON,Ali Baba is a character from a story that Scrooge recalls from his childhood,30833fc310ef3fbce4288ad1e15e9193,40,1,103,91ff849d12b24574b0691dbddf44968b,1,,,91ff849d12b24574b0691dbddf44968b,0,0
2,VALENTINE,PERSON,Valentine is a character from a story that Scrooge recalls from his childhood,30833fc310ef3fbce4288ad1e15e9193,40,1,104,d73c1f2fb3094d8dace42ad2a76e9a52,1,,,d73c1f2fb3094d8dace42ad2a76e9a52,0,0
2,ORSON,PERSON,"Orson is the wild brother of Valentine, characters from a story that Scrooge recalls from his childhood",30833fc310ef3fbce4288ad1e15e9193,40,1,105,cdc8901e668749889bd49bebdc4ff1f6,1,,,cdc8901e668749889bd49bebdc4ff1f6,0,0
2,DAMASCUS,GEO,Damascus is a city mentioned in a story that Scrooge recalls from his childhood,30833fc310ef3fbce4288ad1e15e9193,40,1,106,36084a9fab53433493f079e97e68bf65,1,,,36084a9fab53433493f079e97e68bf65,0,0
2,SULTAN'S GROOM,PERSON,The Sultan's Groom is a character from a story that Scrooge recalls from his childhood,30833fc310ef3fbce4288ad1e15e9193,40,1,107,eebcc7ec8e3e4df7aea83659bbdc2199,1,,,eebcc7ec8e3e4df7aea83659bbdc2199,0,0
2,GENII,PERSON,The Genii is a supernatural being from a story that Scrooge recalls from his childhood,30833fc310ef3fbce4288ad1e15e9193,40,1,108,ceadf262ef834e9ab146b20650912cae,1,,,ceadf262ef834e9ab146b20650912cae,0,0
2,PRINCESS,PERSON,The Princess is a character from a story that Scrooge recalls from his childhood,30833fc310ef3fbce4288ad1e15e9193,40,1,109,7f65feab75424b53b24470d305ba331a,1,,,7f65feab75424b53b24470d305ba331a,0,0
2,PARROT,PERSON,"The Parrot is a character from a story that Scrooge recalls from his childhood, associated with Robin Crusoe",30833fc310ef3fbce4288ad1e15e9193,40,1,110,fd9cb733b28d420cb5cef01e545a132c,1,,,fd9cb733b28d420cb5cef01e545a132c,0,0
2,ROBIN CRUSOE,PERSON,Robin Crusoe is a character from a story that Scrooge recalls from his childhood,30833fc310ef3fbce4288ad1e15e9193,40,1,111,0fbcca3f17c649a08aea64b5a7d9ef36,1,,,0fbcca3f17c649a08aea64b5a7d9ef36,0,0
2,FRIDAY,PERSON,"Friday is a character from a story that Scrooge recalls from his childhood, associated with Robin Crusoe",30833fc310ef3fbce4288ad1e15e9193,40,1,112,482027a59f32484c9c44fd700615c1b6,1,,,482027a59f32484c9c44fd700615c1b6,0,0
2,SCHOOL,ORGANIZATION,The school is a place where Scrooge was left alone as a child,30833fc310ef3fbce4288ad1e15e9193,40,1,113,de837ff3d626451282ff6ac77a82216d,1,,,de837ff3d626451282ff6ac77a82216d,0,0
2,MANSION,GEO,"The mansion is a large, dilapidated house that Scrooge and the Ghost visit",30833fc310ef3fbce4288ad1e15e9193,40,2,114,460295fed3ae4cd39f9f274cec9c2506,2,,,460295fed3ae4cd39f9f274cec9c2506,0,0
2,MERRY CHRISTMAS,,,30833fc310ef3fbce4288ad1e15e9193,40,1,115,553b285bba60460ab1ed8341ae61282b,1,,,553b285bba60460ab1ed8341ae61282b,0,0
2,SCHOOLMASTER,PERSON,The schoolmaster is the authority figure at Scrooge's school who interacts with him and his sister,94a3a88e86bbbaa5704fa5cbcc1dd498,40,1,116,cec95bf17e7e4c939b56c9c6f402a29f,1,,,cec95bf17e7e4c939b56c9c6f402a29f,0,0
2,WAREHOUSE,ORGANIZATION,"The WAREHOUSE is the place where Scrooge was apprenticed and where Fezziwig worked. It is also the location where Fezziwig's Christmas Eve celebration takes place, transformed into a ballroom for the event.","913ae1c38936586e72223ab050f55270,94a3a88e86bbbaa5704fa5cbcc1dd498",42,2,117,599164aead034bc19446efacc77554d2,2,,,599164aead034bc19446efacc77554d2,0,0
2,MISS FEZZIWIGS,PERSON,"The three Miss Fezziwigs are the daughters of Old Fezziwig, known for their beaming and lovable nature",913ae1c38936586e72223ab050f55270,42,2,118,bbf148ae4d48422f8fdef754cfa2b9e4,2,,,bbf148ae4d48422f8fdef754cfa2b9e4,0,0
2,FIDDLER,PERSON,"The fiddler is a musician who plays at Fezziwig's Christmas Eve celebration, providing music for the dances",913ae1c38936586e72223ab050f55270,42,1,119,de61b2670999433f807a6a1dc2b81e43,1,,,de61b2670999433f807a6a1dc2b81e43,0,0
2,BAKER,PERSON,The baker is a cousin of the housemaid who attends Fezziwig's Christmas Eve celebration,913ae1c38936586e72223ab050f55270,,2,120,3e95dacfe57b4d57b5da4310ef2e157f,2,,,3e95dacfe57b4d57b5da4310ef2e157f,0,0
2,COOK,PERSON,"The cook is an attendee of Fezziwig's Christmas Eve celebration, accompanied by her brother's particular friend, the milkman",913ae1c38936586e72223ab050f55270,,2,121,1f1545308e9347af91fd03b94aadc21f,2,,,1f1545308e9347af91fd03b94aadc21f,0,0
2,MILKMAN,PERSON,The milkman is a friend of the cook's brother who attends Fezziwig's Christmas Eve celebration,913ae1c38936586e72223ab050f55270,,2,122,6ea81acaf232485e94fff638e03336e1,2,,,6ea81acaf232485e94fff638e03336e1,0,0
2,BOY FROM OVER THE WAY,PERSON,"The boy from over the way is an attendee of Fezziwig's Christmas Eve celebration, suspected of not having enough food from his master",913ae1c38936586e72223ab050f55270,43,2,123,d136b08d586d488f9e4188b524c85a29,2,,,d136b08d586d488f9e4188b524c85a29,0,0
2,GIRL FROM NEXT DOOR BUT ONE,PERSON,"The girl from next door but one is an attendee of Fezziwig's Christmas Eve celebration, known for having her ears pulled by her mistress",913ae1c38936586e72223ab050f55270,43,2,124,cccfa151fedc4b218a8d96adc7dceabe,2,,,cccfa151fedc4b218a8d96adc7dceabe,0,0
2,HOUSEMAID,,,913ae1c38936586e72223ab050f55270,,1,125,ce54725672a74ebcabe6127577dacb2b,1,,,ce54725672a74ebcabe6127577dacb2b,0,0
2,DICK,PERSON,Dick is one of the apprentices who praises Fezziwig for his kindness and generosity,a5542daff1f84544382712afa48d5013,40,1,126,ea2b28ca1a974ffab4517811dc1d1e5c,1,,,ea2b28ca1a974ffab4517811dc1d1e5c,0,0
2,YOUNG GIRL,PERSON,The young girl is a fair girl in a mourning dress who speaks to Scrooge about how his pursuit of wealth has displaced her in his affections,a5542daff1f84544382712afa48d5013,,2,127,aff21f1da1654e7babdcf3fb0e4a75fc,2,,,aff21f1da1654e7babdcf3fb0e4a75fc,0,0
2,DOMESTIC BALL,EVENT,"The domestic ball is a festive event hosted by Fezziwig, where people dance and celebrate",a5542daff1f84544382712afa48d5013,42,2,128,dc2cc9016e3f49dbac7232f05cce794d,2,,,dc2cc9016e3f49dbac7232f05cce794d,0,0
2,APPRENTICES,PERSON,"The apprentices are young individuals working under Fezziwig, who praised him for his kindness and generosity",a5542daff1f84544382712afa48d5013,42,1,129,6ea0cef05f694dcea455478f40674e45,1,,,6ea0cef05f694dcea455478f40674e45,0,0
2,GOLDEN IDOL,EVENT,"The golden idol represents Scrooge's pursuit of wealth, which displaced the young girl in his affections",a5542daff1f84544382712afa48d5013,,1,130,7ab5d53a872f4dfc98f3d386879f3c75,1,,,7ab5d53a872f4dfc98f3d386879f3c75,0,0
2,ROGER DE COVERLEY,,,a5542daff1f84544382712afa48d5013,42,1,131,af1d0fec22114a3398b8016f5225f9ed,1,,,af1d0fec22114a3398b8016f5225f9ed,0,0
2,GIRL,PERSON,"The girl is a character who was once in a relationship with Scrooge, discussing how his pursuit of wealth has changed him. Additionally, she is the girl who answers the door at Fred's house and shows Mr. Scrooge upstairs.","40faadc22320d6ac6e106fb8d904394c,aacc244b408aedd1b59271b08a207bf8",40,3,132,b07a7f088364459098cd8511ff27a4c8,3,,,b07a7f088364459098cd8511ff27a4c8,0,0
2,MATERN,PERSON,"The matron is the same girl from Scrooge's past, now grown up and a mother, representing a life Scrooge could have had",40faadc22320d6ac6e106fb8d904394c,,3,133,8870cf2b5df64d2cab5820f67e29b9f1,3,,,8870cf2b5df64d2cab5820f67e29b9f1,0,0
2,WINTER FIRE,EVENT,The winter fire is a comforting scene in the room where the matron and her children are gathered,40faadc22320d6ac6e106fb8d904394c,,1,134,cd130938a2844050be991af70baf5ee0,1,,,cd130938a2844050be991af70baf5ee0,0,0
2,CHILDREN,PERSON,"The children are part of Bob Cratchit's family, who are affected by Tiny Tim's death. They are also the offspring of the matron, creating a lively and tumultuous atmosphere in the room. Additionally, the children are the offspring of the mother, playing and causing her anxiety as she waits for someone.","31162003185eeb0ce0f4b4f2031e01c7,40faadc22320d6ac6e106fb8d904394c,5e7ec9ebf31abc571127892d260fbe42",,5,135,43544b99c3b04b059546198a0ae6366d,5,,,43544b99c3b04b059546198a0ae6366d,0,0
2,SPIRIT,,"The SPIRIT is a supernatural being that interacts with the protagonist, Scrooge, showing him visions and causing him to reflect on his life. This ghostly figure guides Scrooge through different locations and events, warning him about Ignorance and Want. The Spirit has the ability to sprinkle incense from its torch to restore good humor. As a supernatural entity, the Spirit teaches Scrooge important lessons and is also referred to as the Ghost guiding him.","166b41d31c21bdff77c782c019c33814,2c2dc4d6383dc21e5c198e42cbb99426,31162003185eeb0ce0f4b4f2031e01c7,40faadc22320d6ac6e106fb8d904394c,45b24611b322e5db19f24f40131624e6,5e7ec9ebf31abc571127892d260fbe42,82c0a321727c344d224f3b8eecb7414f,c5d03b00e276c74a61703fc395d9986e,c71d3978e7161b729eb972b930f85473,cfc969724972c8e235a12683cada1e5e,e92f3fa91714308781a63c896cfeb313",,18,136,a671bf7fea2f4514b6e96ba99127fafd,18,,,a671bf7fea2f4514b6e96ba99127fafd,0,0
2,MAN LADEN WITH CHRISTMAS TOYS AND PRESENTS,PERSON,A man who accompanies the father and is laden with Christmas toys and presents,ae4387f9ec8ef5335c4fbf6fd3f7d9b4,,2,137,525f41ea20274a05af4e52b625b473f3,2,,,525f41ea20274a05af4e52b625b473f3,0,0
2,SECOND OF THE THREE SPIRITS,PERSON,The second spirit that visits Scrooge as part of Jacob Marley's intervention,ae4387f9ec8ef5335c4fbf6fd3f7d9b4,40,1,138,071a416efbec4f0886c19ac68f6d43cb,1,,,071a416efbec4f0886c19ac68f6d43cb,0,0
2,FATHER,,,ae4387f9ec8ef5335c4fbf6fd3f7d9b4,,3,139,6d8473ef3b1042bf87178a611e3dbcc6,3,,,6d8473ef3b1042bf87178a611e3dbcc6,0,0
2,MISTLETOE,GEO,A type of plant with crisp leaves that is part of the decorations in Scrooge's room,166b41d31c21bdff77c782c019c33814,40,1,140,30c9641543c24773938bd8ec57ea98ab,1,,,30c9641543c24773938bd8ec57ea98ab,0,0
2,IVY,GEO,A type of plant with crisp leaves that is part of the decorations in Scrooge's room,166b41d31c21bdff77c782c019c33814,40,1,141,18b839da898e4026b81727d759d95c6a,1,,,18b839da898e4026b81727d759d95c6a,0,0
2,PLENTY'S HORN,GEO,A symbolic horn of abundance that the Ghost of Christmas Present's torch resembles,166b41d31c21bdff77c782c019c33814,40,1,142,eeef6ae5c464400c8755900b4f1ac37a,1,,,eeef6ae5c464400c8755900b4f1ac37a,0,0
2,GREAT BRITAIN,GEO,"Great Britain is the country where the events are taking place, characterized by its gloomy climate and misty streets",e92f3fa91714308781a63c896cfeb313,,1,143,422433aa45804c7ebb973b2fafce5da6,1,,,422433aa45804c7ebb973b2fafce5da6,0,0
2,POULTERERS' SHOPS,ORGANIZATION,"The poulterers' shops are places where poultry and other meats are sold, and they are half open on Christmas morning",e92f3fa91714308781a63c896cfeb313,,2,144,86505bca739d4bccaaa1a8e0f3baffdc,2,,,86505bca739d4bccaaa1a8e0f3baffdc,0,0
2,FRUITERERS' SHOPS,ORGANIZATION,"The fruiterers' shops are places where fruits are sold, and they are radiant with various fruits on Christmas morning",e92f3fa91714308781a63c896cfeb313,,2,145,1af9faf341e14a5bbf4ddc9080e8dc0b,2,,,1af9faf341e14a5bbf4ddc9080e8dc0b,0,0
2,GROCERS' SHOPS,ORGANIZATION,"The grocers' shops are nearly closed but still offer glimpses of their goods, including tea, coffee, raisins, almonds, and spices",e92f3fa91714308781a63c896cfeb313,,2,146,353d91abc68648639d65a549e59b5cf3,2,,,353d91abc68648639d65a549e59b5cf3,0,0
2,CITY STREETS,,,e92f3fa91714308781a63c896cfeb313,,5,147,7ce637e4f35b42e3a9f8272cab69cd22,5,,,7ce637e4f35b42e3a9f8272cab69cd22,0,0
2,CHRISTMAS DAY,EVENT,"Christmas Day is a significant event mentioned in the text, associated with homeward hopes and festivities. It is the holiday being celebrated in the text and the occasion on which the events described take place, including people carrying their dinners to the bakers' shops and the Spirit's actions. Christmas Day is also the occasion being celebrated by the Cratchit family, marked by their gathering and festive meal. Additionally, it is the day that Scrooge wakes up to after his transformative experience with the spirits.","2c2dc4d6383dc21e5c198e42cbb99426,5c23d6ea344fb1e7d1da42af94e77372,82c0a321727c344d224f3b8eecb7414f,c71d3978e7161b729eb972b930f85473,d1ffbd0a1d292732b8530b80890ce309,d4e73f42abc059b1a9108741c4d88216",38,9,148,4d999d7744b04a998475f8f8531589f0,9,,,4d999d7744b04a998475f8f8531589f0,0,0
2,BOB CRATCHIT'S DWELLING,GEO,Bob Cratchit's modest four-roomed house that the Spirit blesses with the sprinklings of its torch,2c2dc4d6383dc21e5c198e42cbb99426,38,5,149,9a6f414210e14841a5b0e661aedc898d,5,,,9a6f414210e14841a5b0e661aedc898d,0,0
2,BAKER'S SHOPS,GEO,Shops where people carry their dinners to be cooked on Christmas Day,2c2dc4d6383dc21e5c198e42cbb99426,38,2,150,db541b7260974db8bac94e953009f60e,2,,,db541b7260974db8bac94e953009f60e,0,0
2,SUBURBS OF THE TOWN,GEO,The outskirts of the town where Scrooge and the Spirit travel to observe the lives of the poor,2c2dc4d6383dc21e5c198e42cbb99426,40,2,151,f2ff8044718648e18acef16dd9a65436,2,,,f2ff8044718648e18acef16dd9a65436,0,0
2,TINY TIM,PERSON,"Tiny Tim is the youngest son of Bob and Mrs. Cratchit, a character in the story who is physically disabled and uses a crutch. Despite his frail condition, Tiny Tim is depicted as thoughtful and hopeful, wishing to inspire others by his presence in church. He is remembered fondly by his family and is a central figure in their lives. Tiny Tim's future is initially uncertain due to his illness, but he is ultimately saved from death by Scrooge's newfound generosity. His character serves as a poignant symbol of the impact of kindness and compassion.","31162003185eeb0ce0f4b4f2031e01c7,49d69adfdaf6f3f17e1e03fc4c6f561f,5c23d6ea344fb1e7d1da42af94e77372,d1ffbd0a1d292732b8530b80890ce309,d32b4992f5d1dcf627250d5809f6d78e,d4e73f42abc059b1a9108741c4d88216,db82f001863c7ecf263a682718181aba",,16,152,00d785e7d76b47ec81b508e768d40584,16,,PERSON,00d785e7d76b47ec81b508e768d40584,0,0
2,CRATCHIT'S DWELLING,GEO,"The home of the Cratchit family, described as a four-roomed house that is modest but filled with love and warmth.",5c23d6ea344fb1e7d1da42af94e77372,38,1,153,87915637da3e474c9349bd0ae604bd95,1,,GEO,87915637da3e474c9349bd0ae604bd95,0,0
2,MASTER PETER,PERSON,Master Peter is a member of the Cratchit family who mashed the potatoes with incredible vigor,49d69adfdaf6f3f17e1e03fc4c6f561f,,6,154,8f1eba29f39e411188200bf0d14628ec,6,,,8f1eba29f39e411188200bf0d14628ec,0,0
2,MISS BELINDA,PERSON,Miss Belinda is a member of the Cratchit family who sweetened the apple sauce and changed the plates,49d69adfdaf6f3f17e1e03fc4c6f561f,,6,155,7282c73622b8408e97289d959faff483,6,,,7282c73622b8408e97289d959faff483,0,0
2,MARTHA,PERSON,Martha is a member of the Cratchit family who dusted the hot plates,49d69adfdaf6f3f17e1e03fc4c6f561f,,6,156,3deb220d31f74103aa44870a36a63220,6,,,3deb220d31f74103aa44870a36a63220,0,0
2,CRATCHIT FAMILY,,,49d69adfdaf6f3f17e1e03fc4c6f561f,,6,157,af7a1584dd15492cb9a4940e285f57fc,6,,,af7a1584dd15492cb9a4940e285f57fc,0,0
2,FUTURE,EVENT,The Future is a time period referenced by the Ghost when discussing Tiny Tim's fate,d4e73f42abc059b1a9108741c4d88216,,3,158,6e8d9029ce4e4ea182367173ab2c7bbf,3,,,6e8d9029ce4e4ea182367173ab2c7bbf,0,0
2,MOOR,GEO,A bleak and desert moor where miners live and labor,cfc969724972c8e235a12683cada1e5e,,4,159,cbf232211e7d4eb6abdbe182f71c2cf0,4,,,cbf232211e7d4eb6abdbe182f71c2cf0,0,0
2,LIGHTHOUSE,GEO,"A solitary lighthouse built on a dismal reef of sunken rocks, some league or so from shore",cfc969724972c8e235a12683cada1e5e,,2,160,bb0cff774a4440b289cc6f3b929fe13c,2,,,bb0cff774a4440b289cc6f3b929fe13c,0,0
